name,age,lifestyle,zip code,family status,car,sports,earnings,label,Living area
V8ZY2O9K,25.0,cozily,62066.0,single,expensive,soccer,64662.0,no response,urban
JYGesSLw,33.0,active,56602.0,married,expensive,badminton,83990.0,no response,urban
Ugvsglgd,59.0,healthy,90942.0,single,expensive,,118002.0,response,urban
kXEOfKyl,25.0,active,47386.0,married,expensive,badminton,128943.0,no response,urban
KUKD8Ywy,23.0,active,69903.0,single,practical,badminton,104035.0,no response,rural
xdzz517M,39.0,active,61309.0,married,expensive,athletics,114693.0,no response,urban
8HRxx16a,35.0,cozily,45300.0,married,practical,athletics,43683.0,no response,urban
p7jv0Nxj,36.0,active,25737.0,single,practical,soccer,109897.0,no response,urban
RXUuuYTi,51.0,healthy,37601.0,single,expensive,athletics,34516.0,no response,rural
7e7kHOIg,30.0,cozily,86411.0,single,expensive,,38916.0,no response,rural
Xilx93If,65.0,healthy,34233.0,single,expensive,athletics,125391.0,response,urban
5odhyiih,52.0,cozily,81266.0,married,practical,soccer,140829.0,no response,urban
aeDRmTuL,62.0,active,26009.0,single,expensive,badminton,125113.0,response,urban
CixU8MzB,65.0,cozily,42748.0,single,expensive,athletics,107781.0,no response,rural
lJBqKXsd,65.0,active,42414.0,single,practical,soccer,102526.0,response,urban
jouohpMt,57.0,active,19838.0,single,expensive,soccer,43928.0,response,rural
zjQtX457,31.0,healthy,98758.0,married,expensive,badminton,59251.0,no response,rural
w5ZqQk3q,20.0,cozily,60460.0,married,practical,badminton,143217.0,response,urban
1byR1GdR,27.0,healthy,86326.0,married,expensive,soccer,112810.0,no response,urban
qiSKFQCB,25.0,healthy,99580.0,married,practical,badminton,118926.0,no response,urban
xNlMTF4R,54.0,healthy,49544.0,married,practical,athletics,26461.0,no response,rural
0V2d7ovY,24.0,healthy,50007.0,single,expensive,athletics,43277.0,no response,rural
lzwq6Hwu,59.0,healthy,61652.0,married,practical,badminton,53275.0,no response,rural
26GSGzxU,23.0,healthy,55065.0,married,practical,badminton,102504.0,no response,rural
MiadZ4X1,29.0,healthy,29466.0,married,practical,soccer,109861.0,no response,urban
ID2pl7Lc,45.0,healthy,89764.0,single,practical,athletics,122322.0,no response,urban
6wAk4gLZ,27.0,healthy,97751.0,married,expensive,soccer,38518.0,no response,urban
57XQhBxn,34.0,healthy,31699.0,single,practical,,110659.0,no response,rural
T0yew7BZ,66.0,active,45247.0,married,expensive,athletics,91958.0,response,rural
Osbl6atT,68.0,cozily,60263.0,single,practical,badminton,116771.0,response,urban
0jesCObP,19.0,cozily,67140.0,single,expensive,athletics,44447.0,no response,urban
NmPR5mzN,36.0,healthy,47262.0,single,practical,soccer,50949.0,no response,urban
9BFmwcav,56.0,cozily,14651.0,married,practical,,53404.0,response,rural
x1ubuOD1,43.0,active,63468.0,single,expensive,soccer,135581.0,no response,urban
WxZ7nLsA,45.0,cozily,78736.0,single,expensive,athletics,56051.0,no response,urban
DZOlf4xQ,24.0,healthy,64508.0,married,expensive,badminton,119482.0,no response,urban
vOpnERc8,38.0,cozily,46764.0,married,expensive,soccer,147280.0,response,urban
UZZBQrMv,43.0,cozily,21444.0,single,expensive,,139247.0,no response,urban
qcoexeNP,47.0,healthy,28650.0,single,expensive,,87660.0,response,rural
IYGnByAj,29.0,active,25526.0,single,practical,soccer,133724.0,no response,urban
V24pED5e,34.0,active,32881.0,married,expensive,badminton,114722.0,no response,urban
xmodL9Bm,46.0,cozily,57300.0,single,practical,badminton,125163.0,no response,urban
M1doT29e,24.0,healthy,92478.0,married,expensive,athletics,71565.0,no response,urban
SDdfvw4o,62.0,healthy,10744.0,married,expensive,,42086.0,response,urban
cu194QDy,55.0,healthy,53604.0,married,practical,badminton,54434.0,no response,rural
REsmjIj6,65.0,cozily,68853.0,married,practical,athletics,31251.0,response,urban
TwfgO8Gn,51.0,healthy,93774.0,single,expensive,athletics,66453.0,no response,rural
WzgZxfjc,18.0,healthy,14719.0,married,expensive,,75656.0,response,rural
6yustCME,36.0,healthy,63953.0,married,expensive,badminton,48922.0,no response,urban
jiftv7f8,32.0,healthy,34188.0,married,practical,soccer,122618.0,no response,urban
QmdJYs8G,26.0,active,55406.0,married,expensive,soccer,148773.0,response,urban
wQ9bq6l7,46.0,cozily,95923.0,single,practical,athletics,66632.0,no response,urban
Lb4fe2Mh,16.0,active,26666.0,married,practical,,42611.0,no response,urban
zhhYTBLT,54.0,healthy,24883.0,married,expensive,soccer,147628.0,response,rural
i0WoKumJ,18.0,active,51557.0,single,expensive,athletics,129605.0,no response,urban
6yLso148,22.0,healthy,91523.0,married,expensive,badminton,131925.0,no response,urban
wT4BTPoW,38.0,active,94186.0,single,expensive,soccer,59275.0,no response,urban
H4A7skw0,25.0,active,47264.0,married,practical,athletics,132680.0,no response,rural
yoowKN9T,49.0,cozily,92010.0,single,practical,soccer,99373.0,no response,urban
kOIXiwla,18.0,healthy,66296.0,single,expensive,athletics,148279.0,response,urban
FlPtqauL,43.0,healthy,13197.0,single,practical,,60878.0,response,urban
R0S4GKvB,39.0,healthy,44114.0,married,expensive,athletics,41983.0,no response,rural
fHBKpRcJ,36.0,active,12057.0,single,expensive,,25960.0,response,urban
71aWIaiN,22.0,active,72943.0,single,practical,athletics,52000.0,no response,urban
CmPL0lzy,18.0,healthy,55205.0,married,practical,badminton,66418.0,no response,rural
saaq11ru,54.0,cozily,94448.0,single,practical,badminton,100883.0,no response,rural
aHXIek4Z,30.0,cozily,98608.0,single,expensive,athletics,138148.0,no response,urban
wGDjfWrd,24.0,active,16344.0,single,practical,athletics,139089.0,response,rural
q7wBn7pK,31.0,cozily,42803.0,single,expensive,soccer,86331.0,response,rural
HSpkffB4,18.0,cozily,44866.0,single,expensive,athletics,96989.0,no response,urban
OlOSpqiN,51.0,healthy,34089.0,single,expensive,soccer,132596.0,no response,urban
CZ2UGKD6,49.0,active,49897.0,single,expensive,badminton,140076.0,response,urban
te3scCt3,31.0,active,34276.0,single,practical,athletics,145946.0,response,rural
5rDe9XaO,41.0,cozily,75014.0,single,practical,badminton,111080.0,no response,rural
tfxtwd59,57.0,cozily,47809.0,single,expensive,badminton,136744.0,response,urban
FfJkObWN,17.0,healthy,99706.0,married,expensive,badminton,98963.0,no response,urban
I9cDjo2V,48.0,cozily,41888.0,single,practical,badminton,127191.0,no response,urban
TMBRuilM,15.0,active,10564.0,married,practical,athletics,99406.0,no response,rural
QTc3f54f,52.0,cozily,49884.0,single,expensive,soccer,55807.0,no response,urban
QEOsLpHr,24.0,healthy,82618.0,married,expensive,athletics,104716.0,no response,urban
Is8L3f4Z,23.0,healthy,98614.0,married,practical,soccer,92631.0,no response,urban
qlN1g4HW,63.0,healthy,93362.0,married,expensive,soccer,27878.0,response,urban
Lz6qp6RA,62.0,cozily,89206.0,married,expensive,soccer,103372.0,response,urban
KpATmMp4,59.0,healthy,45651.0,married,expensive,soccer,145377.0,response,urban
BruPu6L0,49.0,cozily,37033.0,single,practical,athletics,53547.0,no response,urban
Q6JkJB8w,46.0,healthy,21646.0,single,practical,soccer,103200.0,no response,urban
jNXOIMwp,54.0,active,96539.0,married,expensive,badminton,149302.0,response,urban
imTWiGFv,33.0,healthy,89659.0,married,expensive,soccer,49640.0,no response,urban
fKlHuCaQ,52.0,active,14809.0,single,practical,athletics,43341.0,response,urban
YLdbM7Zn,15.0,active,54757.0,single,expensive,,56591.0,no response,urban
ozuFEDa4,55.0,active,57103.0,married,expensive,,57997.0,no response,urban
teNeHVoB,69.0,active,70058.0,single,practical,,119069.0,response,urban
E80U1RVL,31.0,cozily,25274.0,married,expensive,,113463.0,no response,rural
WXzP5MaE,24.0,active,71345.0,married,expensive,soccer,30110.0,no response,rural
26pF3gEE,61.0,healthy,76434.0,single,practical,athletics,144303.0,no response,urban
cwYcDU7I,65.0,active,25904.0,single,expensive,,128815.0,response,rural
O66Nb2Jb,39.0,healthy,10750.0,married,practical,soccer,58117.0,no response,urban
CUZxXtiO,25.0,healthy,13450.0,married,practical,soccer,140467.0,response,urban
hmBYxaDk,48.0,healthy,46637.0,married,expensive,,120576.0,no response,urban
rihY6W64,66.0,active,90519.0,single,expensive,badminton,130818.0,response,rural
HbCW8yeF,67.0,healthy,97299.0,married,practical,badminton,60744.0,response,rural
AtIij5SU,49.0,healthy,77973.0,single,practical,,34592.0,no response,rural
Iuw3so87,50.0,healthy,80915.0,married,expensive,soccer,69522.0,response,rural
xsDftn8N,51.0,active,66350.0,single,practical,badminton,99614.0,response,urban
haa120RR,59.0,active,69312.0,single,expensive,,53362.0,no response,rural
GFAabhoy,37.0,cozily,84033.0,single,expensive,badminton,55922.0,no response,urban
ZrG1gcJJ,62.0,cozily,61117.0,single,expensive,soccer,56620.0,response,urban
5pxj7o01,58.0,healthy,82931.0,single,expensive,badminton,55328.0,response,urban
LoNBATh8,69.0,cozily,80968.0,married,expensive,soccer,126392.0,response,urban
Oyeo9VSo,53.0,healthy,89202.0,single,expensive,badminton,132989.0,no response,urban
fQ5iRA9P,44.0,active,58312.0,married,expensive,badminton,128469.0,no response,rural
8uLS895F,18.0,cozily,26164.0,single,expensive,badminton,143688.0,response,urban
9H2oFb1m,33.0,cozily,45039.0,single,practical,athletics,58131.0,no response,urban
8879NGT2,48.0,cozily,64545.0,single,practical,soccer,71709.0,no response,urban
PHZtz6HG,22.0,healthy,11301.0,married,expensive,badminton,72759.0,response,urban
jIjlLQAt,68.0,active,70869.0,single,practical,athletics,126819.0,response,urban
APOPLLrD,51.0,cozily,41091.0,married,expensive,athletics,54107.0,no response,rural
l4WEnQJX,49.0,healthy,47295.0,single,expensive,athletics,143093.0,response,rural
crQ5e1np,17.0,cozily,96917.0,married,expensive,,65309.0,no response,urban
B3sScQdy,52.0,healthy,73773.0,married,practical,badminton,52124.0,no response,rural
3NiBoxYu,52.0,healthy,66348.0,married,practical,athletics,140330.0,response,urban
9wMoKA47,29.0,healthy,50137.0,married,expensive,athletics,83009.0,no response,rural
lLq47NSe,42.0,active,42155.0,married,expensive,soccer,110395.0,no response,urban
lKqsOjYZ,69.0,cozily,25841.0,single,practical,badminton,105668.0,response,urban
Fs7YGwyI,63.0,healthy,78105.0,married,expensive,badminton,64596.0,response,rural
8jDo3FGO,23.0,healthy,47140.0,single,practical,athletics,45110.0,response,rural
dnYK86Lj,54.0,healthy,54295.0,married,expensive,athletics,148407.0,response,urban
o8ffiOO4,52.0,cozily,76588.0,married,practical,soccer,75197.0,no response,urban
5Ml8RVRV,52.0,active,43484.0,married,practical,athletics,108289.0,no response,urban
BZqzhGee,33.0,cozily,64034.0,married,practical,badminton,92297.0,no response,urban
HnjHUK8B,56.0,cozily,52223.0,married,practical,badminton,94664.0,response,urban
Mx97lo8e,64.0,healthy,22480.0,single,expensive,badminton,107893.0,response,urban
lpzgLNQy,42.0,healthy,94994.0,married,practical,badminton,127029.0,no response,urban
vEXZINpP,23.0,healthy,20205.0,married,expensive,,37736.0,no response,rural
w21pGBMu,21.0,healthy,45049.0,married,expensive,badminton,113532.0,no response,urban
E4ox6B3K,59.0,active,81089.0,married,practical,soccer,27724.0,response,rural
pkIBh7nT,48.0,active,89330.0,married,practical,soccer,35820.0,no response,rural
HYnVLLn6,53.0,cozily,19182.0,single,expensive,athletics,21278.0,no response,urban
N0fTzeDg,19.0,cozily,42353.0,single,practical,badminton,136936.0,no response,rural
kFONp7Mi,46.0,active,16478.0,single,practical,badminton,117262.0,no response,urban
vTWwEydl,40.0,cozily,30135.0,married,practical,soccer,149427.0,response,urban
t6CZqliz,20.0,cozily,95008.0,single,expensive,badminton,106988.0,no response,urban
vnopQARJ,16.0,cozily,19259.0,single,expensive,badminton,56354.0,no response,urban
6GoKb3hZ,50.0,active,95764.0,married,expensive,badminton,136585.0,no response,urban
PoyuEh1X,62.0,cozily,81706.0,married,practical,badminton,54018.0,response,rural
ngo3Bzap,16.0,healthy,11653.0,single,expensive,soccer,35379.0,no response,urban
lfnd2q2u,51.0,cozily,40691.0,single,expensive,badminton,128784.0,no response,urban
oLzX8wgR,28.0,cozily,76509.0,single,expensive,athletics,104618.0,no response,urban
RHvMCTJ1,66.0,active,83455.0,single,practical,badminton,52444.0,no response,rural
pZDyaUW7,21.0,active,92112.0,single,practical,athletics,134114.0,no response,urban
M3O5mG9t,42.0,healthy,60163.0,single,expensive,,80660.0,no response,rural
TiwPs9Tx,52.0,cozily,77562.0,married,practical,badminton,40802.0,no response,urban
MInqzodI,42.0,healthy,44386.0,single,expensive,soccer,120605.0,no response,rural
KX1U4nIu,57.0,cozily,81459.0,single,expensive,,134823.0,response,rural
uLr6RDNz,35.0,cozily,83313.0,single,practical,soccer,130804.0,no response,urban
ccc4AvOD,22.0,cozily,88361.0,single,expensive,soccer,123219.0,no response,rural
BWhdCAzL,28.0,healthy,43897.0,married,practical,soccer,40036.0,no response,urban
rp1ETYMu,33.0,cozily,61905.0,single,expensive,athletics,116788.0,no response,rural
wTBm0zak,55.0,active,49153.0,married,expensive,soccer,118165.0,no response,urban
Ik18ebbm,50.0,cozily,12846.0,married,practical,soccer,118892.0,response,rural
HLoEPFkK,38.0,cozily,56096.0,single,expensive,soccer,113235.0,no response,urban
gIJjwD40,64.0,healthy,32568.0,single,practical,badminton,55075.0,response,rural
i9Sz0F7V,53.0,healthy,16830.0,married,expensive,soccer,132083.0,no response,rural
gtpr7evV,17.0,healthy,43236.0,single,practical,soccer,36642.0,no response,urban
Pg4XML91,35.0,active,89715.0,married,expensive,soccer,104484.0,no response,urban
nRHxjzlG,43.0,active,70994.0,married,expensive,soccer,30960.0,no response,urban
hnav0d9m,54.0,healthy,50828.0,married,expensive,soccer,90786.0,no response,urban
SqwRUHUE,68.0,active,77364.0,married,practical,athletics,68225.0,no response,rural
8lb90IfM,69.0,active,44697.0,single,practical,soccer,118033.0,no response,rural
N2OtPdZH,61.0,active,73336.0,single,practical,badminton,58361.0,response,rural
IX66mKnQ,25.0,cozily,54713.0,single,expensive,athletics,36476.0,no response,rural
BNlmEmib,15.0,cozily,36273.0,single,practical,athletics,45807.0,no response,urban
SGO7D3Vn,66.0,cozily,39770.0,married,expensive,badminton,126251.0,response,urban
XEPtq7BZ,52.0,cozily,82916.0,single,expensive,,116946.0,no response,rural
qrMrTjvo,40.0,cozily,20631.0,single,expensive,athletics,20479.0,no response,urban
gxmarJu5,46.0,healthy,44933.0,single,expensive,,58051.0,no response,urban
Jl7GeZCw,51.0,active,88176.0,married,expensive,athletics,53054.0,no response,urban
6tODjSUt,63.0,healthy,36744.0,single,expensive,soccer,135782.0,no response,rural
tkC8e35Y,52.0,cozily,25760.0,married,practical,badminton,135634.0,no response,urban
g5ZBK2bo,39.0,healthy,48772.0,single,practical,athletics,55358.0,response,urban
UlL9DIpt,41.0,healthy,56709.0,married,practical,,44076.0,no response,urban
8fXggtk0,33.0,healthy,55670.0,single,expensive,athletics,46365.0,response,rural
8jXMbuCi,35.0,active,50044.0,married,expensive,badminton,67544.0,no response,urban
0ikwX9tr,35.0,cozily,29636.0,married,practical,,78734.0,no response,urban
T8AKNIOu,31.0,active,10209.0,single,practical,badminton,80056.0,response,urban
y9LIoKAF,67.0,cozily,80982.0,single,practical,badminton,75140.0,response,urban
FVOLc5kH,64.0,cozily,50997.0,married,expensive,badminton,77593.0,response,urban
m2ZN5h6n,47.0,healthy,81321.0,married,practical,,39980.0,no response,urban
7f16LBbN,32.0,healthy,88314.0,married,expensive,athletics,117243.0,no response,rural
BhHFmxk7,56.0,cozily,20246.0,single,practical,,101237.0,response,rural
rrsKE5MJ,21.0,cozily,14404.0,single,practical,soccer,25586.0,no response,urban
3Y96wpYk,29.0,healthy,15160.0,married,expensive,soccer,35194.0,no response,urban
WZWtWN3t,65.0,active,83352.0,married,practical,soccer,115411.0,response,urban
N4cyvhwg,18.0,healthy,92259.0,married,practical,athletics,70414.0,no response,rural
OXRHLD2I,50.0,active,77609.0,single,expensive,soccer,28867.0,no response,rural
sfrwP0na,16.0,cozily,60399.0,single,expensive,athletics,78008.0,no response,urban
xcSQUSdP,63.0,healthy,10059.0,married,expensive,athletics,116549.0,response,urban
X4MHORH7,27.0,healthy,65088.0,single,practical,badminton,64172.0,no response,urban
X7BKXEpi,57.0,active,43666.0,single,expensive,athletics,66321.0,response,rural
tyP0KpL0,41.0,cozily,64642.0,married,practical,athletics,57412.0,no response,urban
HdHL3Yvf,22.0,healthy,66022.0,married,practical,soccer,128421.0,no response,urban
10tf6WZC,34.0,cozily,54921.0,married,practical,athletics,62664.0,no response,urban
uvkLUnoI,35.0,active,69909.0,married,practical,badminton,46309.0,no response,urban
N4D1JicY,45.0,healthy,46702.0,married,expensive,soccer,52376.0,no response,urban
yIbHoAlq,15.0,active,96096.0,married,practical,soccer,121202.0,no response,urban
topSUJWk,50.0,active,56936.0,married,expensive,soccer,85517.0,no response,urban
VcTEb0yQ,42.0,active,91635.0,married,practical,athletics,87750.0,no response,urban
n0Tvhz9D,66.0,healthy,33242.0,married,expensive,badminton,123877.0,response,rural
9xJanxeo,65.0,cozily,73811.0,single,expensive,soccer,102573.0,response,rural
otgaGdPX,23.0,cozily,36608.0,married,expensive,soccer,106665.0,no response,urban
xOiYpwOl,17.0,active,61864.0,married,practical,badminton,122138.0,no response,rural
lCFaPdTG,28.0,cozily,14512.0,single,expensive,athletics,78389.0,response,rural
Q8y3Dtjo,31.0,cozily,86325.0,single,expensive,athletics,92112.0,no response,urban
wJFQuERi,22.0,cozily,11705.0,single,practical,athletics,145150.0,response,rural
1PP3snv8,63.0,healthy,57503.0,single,practical,athletics,36499.0,response,urban
pC2WSOMy,46.0,cozily,33266.0,single,practical,badminton,51458.0,no response,urban
0AUGUINg,29.0,cozily,66922.0,married,practical,soccer,81991.0,no response,rural
qceIJguk,16.0,active,46681.0,single,expensive,athletics,42167.0,no response,urban
P0nSisMm,26.0,healthy,62983.0,single,practical,soccer,22043.0,no response,urban
48G8osfA,48.0,active,86273.0,married,practical,,104550.0,no response,urban
